SC5314	wt_no_dox_no_HS_Mean	wt_dox_no_HS_Mean	wt_dox_10_HS_Mean	wt_dox_30_HS_Mean	wt_dox_60_HS_Mean	tet90_no_dox_no_HS_Mean	tet90_dox_no_HS_Mean	tet90_dox_10_HS_Mean	tet90_dox_30_HS_Mean	tet90_dox_60_HS_Mean
C1_08150C_A	6.781359714	7.105035471	7.451211112	8.584962501	8.471675214	6.894817763	6.380821784	8.009362103	6.965784285	9.079484784
C1_08160W_A	10.53657102	10.67242534	10.80654962	11.28809705	11.19147053	10.7529381	10.42031116	11.07146236	10.61869138	11.47438196
C1_08170C_A	9.706208199	9.272240971	12.55434902	10.65135073	10.94055831	8.46624644	11.41890673	11.62768587	11.96084664	10.50647289
C1_08180C_A	11.26678654	11.63450857	11.82456103	12.74392276	12.92215076	11.75391313	12.30985526	12.31910758	12.28838548	12.71102162
C1_08190C_A	8.055282436	7.8008999	8.060695932	9.803593003	7.033423002	7.813781191	9.716533694	9.672425342	9.053473413	7.926790153
C1_08200W_A	8.703903573	8.382263758	8.46624644	9.801977745	7.055282436	8.868308133	8.29615146	9.82336724	8.353146825	6.790076931
C1_04970W_A	12.07313738	11.24950855	11.29270507	11.28270235	9.907391444	11.69464808	11.08900902	11.32773975	10.42626475	9.505811554
CR_04220C_A	6.235216462	9.005624549	6.922832139	7.79224803	6.14974712	6.969626351	8.279223644	7.108524457	7.702749879	6.409390936
C1_08210C_A	12.074476	11.15291858	11.5862143	12.12810176	11.08613623	11.76873571	11.67757284	11.57270023	10.42171421	11.40070158
C1_08220W_A	11.022599	11.48045363	11.79197682	12.02086422	11.80869609	11.26522434	11.38370429	11.56287839	11.45018025	11.97918699
C1_08230C_A	8.016808288	9.016808288	7.77478706	9.878050913	12.08458696	9.838153409	10.88289774	8.729054203	10.79279029	12.03330828
C1_08240C_A	7.79224803	9.962896005	10.2569949	7.520946008	8.611024797	8.931722448	8.853829352	7.882643049	10.6183855	7.672425342
C1_08260C_A	10.57805814	10.6329952	9.994353437	10.19311463	10.08878824	10.80009099	10.87036472	10.4429435	10.76127419	9.743151394
C1_08270C_A	10.63722864	10.83104328	11.45327063	11.46964182	11.02721489	10.85927594	10.48616462	10.79414507	10.41890673	11.31628153
C1_08290C_A	11.5943246	10.0561861	10.93712857	10.86031105	9.46624644	11.3586512	9.871391914	10.41574177	8.772589504	9.592457037
C1_08300W_A	10.62144141	10.68240943	10.94006884	11.09341756	10.60393537	10.79901173	10.6516497	10.53657102	10.17990909	10.88848959
CR_04230W_A	9.888235883	9.926295995	9.998120267	10.59152235	9.406559345	9.929751553	10.1107008	10.63450857	9.506472886	9.520291279
C1_08310W_A	8.995296067	8.347252251	8.908892949	10.20457114	9.610409707	9.09011242	9.329422631	9.791162889	7.950312876	9.840253403
C1_08320W_A	14.21924416	14.3196486	13.80802566	14.3016629	13.95019135	14.12325923	14.21482503	13.72238064	13.80513926	13.58339623
C1_08330C_A	11.13099949	12.66378045	13.07670427	10.06294557	13.59222342	12.81944732	13.31717704	11.18135935	13.84146607	12.8027183
C1_08340C_A	8.201307127	8.872418378	7.303780748	9.189824559	9.400879436	8.344295908	8.914883386	8.926790153	8.535275377	9.93565618
C1_08350C_A	12.93921188	14.31943692	13.47560678	9.290018847	12.59043111	13.31297747	13.77464981	10.19721669	14.25217262	10.62631745
C1_08360C_A	15.13223194	15.65941992	15.34577484	13.06569661	14.39086308	15.33715728	15.37345428	13.02415851	15.55010545	13.13282101
C1_08370W_A	12.18838279	13.39079592	9.562242424	11.74595438	11.45086757	12.69370474	13.203348	11.0409746	11.8474489	11.62905299
CR_04240C_A	12.22319727	11.36322219	11.11482682	11.78572491	10.54560806	12.06944977	10.6835795	11.16448796	9.557782776	11.2039597
C2_08360C_A	2.321928095	2.584962501	2.736965594	6.459431619	3.50250034	2.321928095	3.169925001	4.662965013	3.321928095	5.183221824
C7_03290C_A	8.519636253	9.389452089	8.66651991	9.810036014	9.793332355	9.977756926	10.40301202	8.878561873	9.591210648	9.886712714
C7_03280C_A	5.736965594	7.163230349	5.392317423	8.966745761	10.16113188	7.285402219	10.41820401	7.992466328	9.456012098	10.92505986
C7_03270W_A	12.29672506	10.78654191	12.19188173	11.0446218	9.778624746	12.26346483	10.71023245	10.80251637	10.48213568	8.876516947
C7_03260C_A	7.924812504	8.699283249	7	8.881623837	9.725082179	8.781359714	9.696388014	9.01402047	8.993410191	10.41750094
CR_04250W_A	4.087462841	4.029747343	4.087462841	7.494522283	4.115477217	4.297680549	4.196397213	6.303780748	3.273018494	5.624490865
C7_03250C_A	13.8428741	13.79688458	13.87926415	15.57533242	15.5515781	14.20355193	14.49222875	15.32790345	14.29464468	16.22375663
C7_03240W_A	10.0530208	11.18632062	10.22239242	11.37666806	11.4069136	10.78599729	11.81097322	10.67330908	11.18570139	11.71581903
C7_03230C_A	5.930737338	6.129283017	5.94641896	7.163230349	6.518325308	5.849665727	6.54946382	6.594946589	5.222392421	7.080373416
C7_03220C_A	10.82575383	11.28077077	11.16385929	12.05573434	11.5460906	10.99152185	11.84588203	11.84718788	10.31250484	12.18755828
C7_03210W_A	8.730187062	8.347252251	8.558420713	9.002815016	8.821242505	9.144658243	8.494522283	8.786814144	7.541741972	9.304541463
C7_03200C_A	10.32530546	11.74202867	11.02144271	9.746514321	9.535923342	10.73640193	10.92332749	10.04439412	11.27282415	8.970585271
C7_03190C_A	6.037089319	6.029747343	4.142957954	3.058893689	4.502500341	7.489178962	6.491853096	2.415037499	5.969626351	4.029747343
C7_03180C_A	12.55434902	12.78606538	10.45498466	8.257387843	9.723376529	12.93369065	12.03479896	8.796580451	11.23202112	9.591210648
C7_03170W_A	6.914883387	7.294620749	8.329422632	10.2710739	10.00422047	7.886712714	9.47843258	9.408683559	9.789533645	9.515042724
C7_03160W_A	10.22761594	10.59991284	10.64385619	10.17990909	11.09011242	10.64325494	11.2304208	9.7736887	10.93049095	10.66799854
CR_04260W_A	9.351675438	9.257387843	9.091876106	9.385862401	8.707359132	9.480453634	9.324930583	9.541096615	8.702749879	8.611024797
C7_03150W_A	4.415037499	5.058893689	4.89077093	8.339850003	5.874469118	3.700439718	4.807354922	7.122396631	4.824428435	6.486499862
C7_03140W_A	4.115477217	4.247927513	4.345774837	4.392317423	6.209453366	6.475733431	6.375039431	3.736965594	6.62935662	5.882643049
C7_03130C_A	7.79007693	7.686500527	7.434628228	8.354616713	8.274572286	8.354616713	8.740342954	8.094517599	8.266786541	8.912889336
C7_03120W_A	11.55474872	10.86418614	10.97130404	11.090333	10.30454146	11.68999797	11.40956773	11.18838279	10.71080643	10.03617361
C7_03110W_A	2.874469118	3.841302254	3.415037499	5.415037499	1.415037499	2	3.273018494	4.662965013	3	2.222392421
C7_03090C_A	7.266786541	8.064293677	7.383704292	8.186526969	6.898853276	7.040746343	7.094517599	8.363404731	6.345774837	7.464886049
C7_03080W_A	10.55042615	10.01402047	9.99859043	10.65433767	10.95298386	10.72223831	10.40087944	11.12390584	9.694067636	11.033423
C7_03070C_A	11.09209641	11.4325419	11.97572857	12.76570049	12.64175072	11.78422586	11.95540774	12.27253259	11.8151164	12.78660997
CR_04270C_A	7.244760235	6.564784619	7.462161411	8.265224337	7.209453366	7.351675438	5.866248611	7.902877533	6.06608919	8.433237678
C7_03060C_A	10.29270507	10.22921938	10.51668495	10.63541583	10.18817671	10.90714104	10.62052532	10.58151445	10.60424433	9.962896005
C7_03050W_A	10.49518881	10.15945091	10.36996079	10.95903595	10.48179943	10.85148879	10.60022267	10.93516505	10.48415156	10.65940133
C7_03040W_A	7.069673527	7.716533694	6.894817763	8.225609134	7.033423002	8.078595603	8.661778098	8.098032083	7.639039173	7.366322214
C7_03030W_A	8.753773882	9.506472886	11.18073799	12.13292808	12.43141055	10.08037342	11.22701419	11.7049123	12.11080953	12.44596322
C7_03020C_A	9.459431619	10.9522559	9.51701317	10.2644426	10.66059021	10.26756701	11.27049001	9.90488546	11.10612669	11.25108785
CR_04280C_A	9.112005025	9.097154264	9.186526969	9.815916936	9.262094845	9.315149562	9.156504486	9.573647187	9.6835795	9.389452089
C7_03010W_A	11.82509129	11.47539568	11.67786643	11.20579325	11.48633225	12.08203813	11.5643083	11.37304638	11.19619227	11.46828463
C7_03000C_A	10.98370619	10.14210706	10.14678079	10.28771238	10.35681874	11.29768055	10.79658045	10.97297979	10.11113567	10.3655934
C7_02990W_A	9.509115185	9.313638887	9.889250436	10.80332392	10.53430288	10.14635653	9.903379777	9.806281089	9.736401931	11.04553216
C7_02980C_A	9.648657176	9.718818248	9.937619031	10.87370043	10.7736887	10.14762893	10.14338321	10.0480327	9.982042869	11.18982456
C7_02970W_A	10.76735685	10.46352437	10.26366044	10.88874325	10	11.30092449	11.09231669	10.71681946	10.47269084	10.14847658
C7_02960C_A	9.197216693	9.065191713	9.568589531	10.64895671	10.3211765	9.821242505	9.721668861	10.33390074	9.578058139	10.72565028
C7_02950C_A	10.44742767	9.405141463	11.7526594	11.51389205	11.96890674	11.25974326	10.8273427	11.28405292	11.56763924	11.9234513
C7_02940C_A	10.65553072	10.2569949	10.4463941	11.25187686	10.87702845	11.01866384	10.97393648	10.76790855	10.65493432	10.82548885
C7_02930C_A	10.89456517	10.43288983	10.73131903	11.48599698	11.13848514	11.404432	10.91288934	10.97894874	10.64925618	11.56953919
C7_02920W_A	5.662965013	5.273018495	5.029747344	7.6794801	6.06608919	5.691161905	7.254241288	6.403722186	6.619608643	7.417852515
CR_04290W_A	7.916874684	7.781359714	6.539158811	8.018663844	7.830779268	8.251087854	8.733580309	7.727920455	8.665335917	8.262094845
C7_02910W_A	12.78865037	11.5242152	12.25758427	12.17336483	13.03971874	12.55993468	11.94800213	12.38568268	11.79820176	12.76949352
C7_02890C_A	12.70937106	12.59019716	12.88092271	13.54970446	14.24433906	12.76175898	12.69217958	13.20640391	12.74329167	14.47826403
C7_02880C_A	2.874469118	3.459431619	4.459431619	5.914883386	4.544320516	3.544320517	3.115477217	5.183221824	3.544320517	5.101538026
C7_02870C_A	8.962896005	9.033423002	8.648657176	9.048940909	9.788990155	9.459431619	9.475057854	9.162391329	9.449148645	10.15270736
C7_02860C_A	11.77643303	11.2624864	12.26893181	12.85545251	12.28780856	12.02813629	11.60779264	12.3858624	11.15924065	13.0583864
C7_02850W_A	10.02652344	10.99104937	10.82707801	11.0260623	11.3211765	10.71080643	11.01471793	10.93516505	11.27961058	11.20294006
C7_02840C_A	12.99382294	12.90676536	13.1179677	11.81110706	12.75808438	13.43883516	13.01593767	11.56510208	13.28925043	12.47387483
C7_02830C_A	6.874469118	7.483815777	7.409390936	8.63420602	7.64625868	7	6.996238082	8.027905997	6.297680549	7.992466328
CR_04300W_A	12.34762137	11.79170556	11.48331195	11.67639789	10.95177039	12.25128515	11.52715116	11.46777535	10.73781068	11.13378441
C7_02810W_A	10.5733316	10.27961058	11.26932152	9.451897946	11.19167615	11.16658156	10.94251451	10.14762893	11.25305956	10.35277912
C7_02800W_A	11.00398632	10.74427324	11.74174786	12.02813629	12.82595254	11.95879435	11.77670718	11.37576349	11.74623438	13.39883274
C7_02790C_A	11.11526045	11.09627591	11.99282035	12.32661674	12.68006644	11.79089148	12.13207125	11.633298	12.11146174	12.75794553
C7_02780W_A	12.3835243	12.60378087	12.42434128	12.78817454	12.88461573	12.77930897	12.6209071	12.83091128	12.55634638	13.05861189
C7_02770W_A	11.49652094	11.17055104	10.65969864	11.09583653	12.33845784	12.10667198	10.98821128	10.72166886	10.83183503	12.27854625
CR_04310C_A	9.269126679	9.219975171	9.130141508	9.475057854	9.424866117	9.34946554	8.997179481	9.670656249	8.812712132	9.807354922
C7_02760W_A	8.029747343	8.124121312	7.21916852	8.199672345	5.700439718	6.930737338	7.624490865	7.813781191	6.321928095	6.599912842
C7_02750W_A	6.890770931	6.902877534	7.969626351	8.265224337	9.183221824	8.105035471	7.752659401	8.009362103	8.78245225	9.750427854
C1_04430C_A	9.06698611	9.303780748	8.726785814	10.20579325	9.470319935	9.183221824	9.944468053	10.39696149	9.714245518	9.63602035
C1_04420C_A	11.72735325	11.76390394	11.62692579	11.79941655	11.63828506	11.73117758	12.16060679	11.60902479	11.97978243	11.26990588
C1_04410C_A	10.36814265	10.59401351	10.17326071	11.49518881	11.23222104	10.44983646	10.73188468	11.03914753	10.77148947	11.67845343
C1_04400C_A	13.94199515	14.19111064	13.56494336	13.5643877	12.9569206	13.72309206	13.2204791	13.5533093	12.97781654	13.0530208
C1_04390C_A	12.07045642	10.81431542	11.04257138	11.30016187	10.15270736	11.95963976	10.39909987	10.9870271	9.012158928	10.73414507
C1_04980C_A	10.97465358	11.05866825	10.59058705	11.06047077	10.58808996	11.14402087	11.06519171	10.8690797	10.71567605	10.6617781
CR_04330W_A	9.529430554	9.493855449	9.42905797	9.873956706	9.647458426	9.665928035	9.395891106	9.912390393	8.94349161	9.801977745
C1_04380W_A	10.68970684	10.62205182	10.49652094	10.66592804	10.12670447	10.52356196	10.39945596	10.88518793	9.462161411	10.60393537
C1_04370C_A	11.55842071	10.77203959	10.80574387	10.74679421	10.08037342	11.46607646	10.99057675	11.20985947	10.62205182	9.804131021
C1_04360C_A	12.42118823	12.22178849	11.90488546	12.59214554	12.18291158	12.56700537	12.62479546	12.66947565	12.71760503	12.02663871
C1_04350C_A	6.475733431	6.06608919	5.798741792	7.464886049	6.241585987	6.832890014	6.442943496	6.497186541	5.763765653	6.946418959
C2_05810W_A	6.363404731	7.456696651	7.193114628	7.518325307	7.453956488	7.594946589	8.207827794	7.090994532	7.108524457	7.505149919
C2_05820W_A	8.15143943	10.07503339	7.752659401	8.614709844	8.361943774	9.867793528	10.99906044	8.029747343	9.016808288	8.846535103
C2_05830C_A	9.021442712	7.607330314	8.970585271	10.01587961	9.477758266	9.327178355	8.112005026	9.483815777	7.222392421	10.39446269
C2_05840W_A	10.06788247	8.166581558	9.887220615	10.41785251	9.782452251	10.17159382	8.560969645	10.55202861	8.311369903	10.42416629
C2_05850C_A	9.857462693	9.721668861	10.38945209	10.99270235	10.91164165	10.15945091	9.776433032	11.08989181	10.01122726	11.21310422
C2_05860C_A	6.007494536	7.083922484	7.285402219	6.849665726	9.659401334	6.776981273	8.493188307	6.235216462	9.799281622	8.141255658
C2_05870W_A	7.579944426	7.960001932	7.380821784	8.356085106	8.115477217	7.910892526	8.003752135	8.211077108	7.805206456	8.711953706
C2_05890C_A	11.93626986	12.00140819	11.43167171	12.66607603	11.4484605	11.94836723	13.76373108	12.87709238	12.95261993	10.43288983
C2_05900W_A	2.502500341	3.058893689	2.874469118	4.48112669	2.807354922	2.938599455	4.938599455	3.50250034	4.058893689	3.50250034
C2_05910W_A	9.433237678	9.140403757	10.71224038	11.35736872	11.00702727	10.03663154	9.469641817	10.633298	10.509775	11.32792684
C2_05920C_A	12.5855103	12.68379878	12.29777606	11.59370235	12.28848161	12.81718354	13.06193367	11.60794672	12.97459384	11.67242534
C2_05930W_A	11.79644526	11.945078	11.62586102	10.95128471	11.79549856	12.11178774	12.40283443	11.24079133	12.43870523	11.21492619
C2_05940C_A	8.971543554	9.247927513	9.239200709	10.21916852	10.79793167	9.604244334	9.6998616	10.00609227	9.480453634	11.35241132
C2_05950C_A	7.026062296	7.624490865	6.619608643	9.081261502	8.005624549	6.878561873	8.568589531	8.513069582	8	8.54946382
C2_05960C_A	8.942514505	6.832890014	8.212699025	9.497851837	9.047123912	8.901872521	7.54689446	9.569222709	7.486499862	8.887728339
C2_05970C_A	7.79658045	7.058893689	8.416445694	7.745954378	7.437405312	8.212699025	7.916874684	7.79224803	7.400879436	7.232021122
C1_12450C_A	10.67242534	10.33203655	11.01935906	11.43445448	10.72337653	10.42905797	10.2988263	10.72536626	9.981091538	11.02444712
CR_04340W_A	12.34494313	12.08336852	12.49026593	13.24960731	12.24911345	12.07581338	12.01471793	13.02438941	11.35112328	12.7700444
C1_12440W_A	8.122396632	6.222392421	7.90488546	8.458064783	7.552028612	8.204571144	6.662965012	7.908892948	6.539158811	7.938599455
C1_12430W_A	9.500509958	9.874469118	9.994824828	10.67566306	10.46454575	9.560332834	9.664743556	10.11287386	9.417149276	10.71995917
C1_12420C_A	3.906890596	4.523561956	4.247927513	4.700439718	5.156504486	4.058893689	4.584962501	4.48112669	4.222392422	4.662965013
C1_12410C_A	10.64084744	11.36541113	11.49034951	11.61685512	12.19762626	11.04393865	11.51799739	11.28598011	11.59572369	11.66799854
C1_12400C_A	8.276124405	8.953226431	8.93761903	9.144658243	9.586839788	8.657020649	9.145507636	8.876516947	9.054378208	9.196397213
C1_12390C_A	15.33294564	14.95269575	13.94623617	12.27612441	12.26824957	15.27220451	14.64317977	13.36139553	14.23152121	10.56033283
C1_12380C_A	11.98121049	11.54850085	11.10481713	11.38873487	9.79658045	11.85135865	11.32848794	11.33390074	10.76928688	9.703903573
C1_12370W_A	8.548179712	9.227214805	8.693486957	9.82336724	9.221587121	8.898853276	9.06698611	9.87958325	9.110265791	9.342815461
C1_12360C_A	10.95177039	12.67786643	11.90714104	11.28867386	10.14762893	11.26189903	11.79306135	11.2177558	12.20894557	9.202123824
C1_12350W_A	11.40301202	10.41045135	11.04211534	11.29825354	10.43809875	11.17096824	10.29270507	11.01285729	9.616548844	10.85200924
C1_12340C_A	12.05945713	11.39820926	11.49368869	11.42626475	10.70332684	11.88975745	11.50233458	11.61332905	11.09671515	10.43184579
C1_12330W_A	3.273018494	2.874469118	3.584962501	4.772589504	2	3.415037499	4.874469118	3.906890596	2.938599455	3.36923381
C1_12320C_A	11.91475884	11.57443585	10.8494051	10.26951633	10.33725022	11.65015421	11.74553428	10.60424433	11.44449729	9.571120576
C1_12310C_A	10.54399845	9.424866117	9.431149337	9.664743556	8.356085106	10.43879185	9.008428622	9.400879436	8.227214805	9.098032083
